# Australia - Nationwide locations
-26.178287,149.239163
-29.540542,137.300872
-25.318359,152.513949
-34.507426,140.559915
-28.031506,135.100519
-30.461382,117.925966
-35.067031,143.572209
-32.865495,139.100490
-31.401481,116.059657
-34.965686,137.519991
-34.283844,137.978877
-28.391446,114.645533
-29.760896,151.765156
-28.084587,152.042628
-37.283853,141.665920
-33.844936,151.203731
-35.550947,145.564965
-30.538430,151.728264
-29.266482,152.617882
-27.160566,152.836369
-21.399473,148.165149
-35.679536,146.328093
-34.113081,137.831093
-27.568977,152.937393
-32.301720,151.418911
-35.677304,144.069922
-34.921094,138.583628
-33.337622,138.060035
-36.438173,141.152120
-23.724821,148.883515
-33.804398,138.253953
-27.594704,152.886147
-38.733405,143.402457
-31.303130,117.838697
-32.070141,150.934941
-33.404595,149.613417
-35.389027,143.834020
-33.742646,145.168735
-29.482183,152.692999
-31.725015,144.015370
-28.553543,150.864351
-35.456458,140.076079
-35.178433,141.824609
-32.445961,137.976778
-38.250904,142.761897
-34.219280,142.207166
-26.574804,152.022830
-34.810928,138.750276
-37.965845,143.184128
-34.435315,149.475072
-28.550855,151.877454
-32.949188,146.076578
-23.659007,139.623260
-36.197768,142.773267
-30.591852,116.120291
-30.467467,117.951180
-34.859979,138.610205
-38.186665,145.118313
-33.400516,118.331498
-36.247387,146.427679
-28.815516,151.853990
-26.668314,148.006471
-27.441083,152.078241
-34.223175,150.998083
-34.504383,144.793323
-27.746617,152.608942
-28.816900,153.425221
-32.550977,137.748992
-36.836656,141.962825
-34.001321,151.028291
-34.397951,119.373074
-32.425133,150.306683
-34.046534,115.651709
-19.977108,120.132808
-28.755478,114.652858
-35.148926,137.158420
-23.551847,119.761251
-38.045095,145.933025
-37.650995,148.102176
-17.168714,145.441953
-27.234212,150.178501
-34.119078,135.827657
-33.925052,150.699295
-34.426509,139.029380
-26.428853,152.190559
-37.753624,140.856395
-33.598559,151.276598
-31.982344,118.043836
-26.768450,152.964143
-28.915577,153.481616
-31.464868,117.020890
-28.833867,116.203371
-36.828519,142.687846
-35.738754,137.944033
-31.714882,143.926353
-35.080700,150.572658
-31.005495,151.632513
-33.531462,150.350740
-36.037695,145.291019
-23.754803,146.706073
-35.252086,149.679223
-26.589940,149.219648
-34.603051,144.659458
-33.462939,138.619483
-34.759898,149.663060
-34.037120,116.206497
-26.851720,142.971254
-35.928709,149.315200
-31.430762,152.623119
-35.437227,140.793072
-33.846010,138.066182
-37.168386,140.612045
-38.453693,142.696568
-27.318844,151.784001
-36.369912,143.692424
-26.945777,152.387068
-37.633309,145.312111
-22.172298,118.107026
-20.250407,134.224669
-22.727999,147.901464
-33.991541,117.969751
-17.658954,145.960915
-35.390624,145.366107
-17.137944,135.739284
-31.471477,150.100536
-26.174614,116.525069
-30.632068,151.536408
-32.919639,138.679128
-26.784045,152.803385
-31.641351,132.075881
-23.037521,149.022629
-36.151420,148.958667
-32.538237,115.833728
-29.129718,150.703076
-33.922629,118.305852
-27.573506,144.321599
-33.968745,142.616470
-32.415727,119.712730
-35.133727,138.757269
-33.968069,150.810567
-26.101927,152.527543
-27.844198,151.304041
-33.776942,151.293605
-32.059359,118.059294
-28.024817,151.801881
-33.860057,146.916268
-33.449281,146.395885
-37.245125,145.494357
-35.931816,147.407961
-34.371993,115.974246
-33.739964,150.899718
-32.429806,124.163058
-34.064189,145.523802
-29.126902,138.412677
-36.331603,145.720723
-17.403470,145.914980
-38.030894,145.589228
-25.234572,151.976823
-35.752191,136.760603
-34.126989,135.840849
-37.445118,144.594558
-35.884522,145.833085
-38.369304,143.693969
-33.093637,117.649439
-34.957168,143.229818
-32.621386,148.935281
-31.745421,147.542479
-31.540065,116.447402
-38.240207,146.506074
-30.397358,152.285178
-37.746791,147.757122
-36.654966,145.513475
-33.776128,115.585459
-35.130810,143.357912
-33.754529,122.723127
-36.226696,149.067359
-33.825446,142.106407
-36.949104,144.004010
-35.257377,143.183604
-36.357295,145.340607
-27.288542,151.763726
-32.674137,118.136353
-35.984428,145.271740
-34.100701,147.754002
-38.045223,143.857418
-37.065506,140.125381
-26.746264,152.863405
-28.454204,149.926893
-38.204090,147.383579
-34.141514,149.219104
-33.557083,122.120648
-26.979462,120.366552
-22.059076,118.101176
-34.864839,137.704875
-31.826776,148.953811
-33.747310,151.133490
-36.345255,145.577370
-27.243709,150.102671
-34.529764,137.588340
-29.831784,116.330229
-32.090373,115.757366
-35.390375,149.207659
-37.957929,144.471624
-29.743703,121.055532
-25.998259,152.627589
-27.344447,152.631657
-33.021072,135.423127
-23.317542,150.353392
-38.441509,147.054225
-36.129419,144.430321
